source,nuclide,N,Z,A,T12,Dl_T12,Du_T12,P1n,Dl_P1n,Du_P1n,P2n,Dl_P2n,Du_P2n,b_br,Dl_b_br,Du_b_br,a_br,Dl_a_br,Du_a_br,Qb,D_Qb,Qbn,D_Qbn,Qb2n,D_Qb2n,S1n,D_S1n,S2n,D_S2n,e_mean,e_low,e_hi,eff_mean,eff_m,eff_p,eff_low,eff_hi,e_mean_fit,e_sigma,e_mean2,e_low2,e_hi2,eff_mean2,eff_m2,eff_p2,eff_low2,eff_hi2,e_mean_fit2
me,215Th,125,90,215,1.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-6883.1037,82.6932,-16609.7792,81.455,-24875.3967,130.01751863575925,9726.6755,115.7273,17992.293,100.3314,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,214Th,124,90,214,0.1,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-8764.963,81.9051,-17030.5806,58.1551,-27044.2273,144.8370642981278,8265.6176,99.3133,18279.2643,119.4543,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,214Tl,133,81,214,11.0,2.4,2.4,34.0,12.0,12.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,6648.0,196.0,1597.0,196.0,-2128.7253,196.0102211694329,5050.7390000000005,7.0652,8776.7253,2.0017,0.2863797582443078,0.13936070520049335,0.5746931752178351,0.6669498226593126,0.003947368061055334,0.0005257022770909225,0.6674755249364035,0.6630024545982572,0.2878961324393749,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,215Tl,134,81,215,9.7,3.8,3.8,4.6,4.6,4.6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5688.0,305.0,2142.0,300.0,-2908.7936000000013,309.5950989700096,3546.0546,52.7223,8596.7936,53.1425,0.3762519889644452,0.1811226976764012,0.75605405546534,0.6664187400551778,0.007512469830068702,0.0013491188285570388,0.6677678588837348,0.6589062702251091,0.37848402884602544,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,212Tl,131,81,212,30.9,8.0,8.0,1.8,1.8,1.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5998.0,200.0,871.0,200.0,-2965.1366,200.01100160951145,5127.2356,2.4564,8963.1366,2.0978,0.16228164119435762,0.07359233414064673,0.3284661515652646,0.6679999999999999,0.02,0.02,0.666751069680391,0.6666576692421736,0.16372670772112907,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,213Tl,132,81,213,23.8,4.4,4.4,7.6,3.4,3.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4987.4088,27.8941,1261.4226,27.0759,-3865.8129999999987,28.797008265790392,3725.9863,7.0416,8853.2218,7.1545,0.2297918291305577,0.11478591577332926,0.45963867739806363,0.6679999999999999,0.02,0.02,0.6673035014104133,0.6646897557102522,0.23002188917994498,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,211Tl,130,81,211,79.6,15.2,15.4,2.2,2.2,2.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4415.0129,41.9781,579.1119,41.9422,-4606.061600000001,42.0678908197214,3835.901,2.574,9021.0745,2.7471,0.11014049278220663,0.05452058989418014,0.22055683989622765,0.6679999999999999,0.02,0.02,0.666426850028201,0.6676738747611415,0.11051012346893549,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,209Tl,128,81,209,129.72,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3969.7809,6.2115,32.4083,6.14,-7335.4604,6.355154853345432,3937.3726,1.3444,11305.2413,1.3436,0.006461549623063162,0.0029808576040475376,0.013051612944437232,0.6679999999999999,0.02,0.02,0.6655506745792688,0.6657218774200554,0.0065221472303383056,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,210Tl,129,81,210,78.0,1.7999999999999998,1.7999999999999998,0.006999999999999999,0.004,0.006999999999999999,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5481.4334,11.561,296.2599,11.6204,-3641.1127,11.597421246121915,5185.1735,1.2521,9122.5461,0.9184,0.05763653934820557,0.028730577270506374,0.1153169748932439,0.6679999999999999,0.02,0.02,0.6659884198135986,0.6673072188242527,0.05774565540999174,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
me,207Tl,126,81,207,286.2,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1417.5323,5.4024,-5320.2480000000005,5.4025,-13406.9103,5.403573310319755,6737.7802,0.0953,14824.4426,0.1126,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.020000000000000018,0.020000000000000018,0.688,0.6479999999999999,0.0
